requirement_id,domain,normalized_requirement,requirement_kind,stage1_status,source_tier,source_file,source_section,source_requirement_ids,decision_id,release_priority,target_master_stage,architecture_ref,db_ref,api_ref,implementation_ref,test_ref,notes
PRD-AUDIT-002,"Data, audit & integrations",End-of-day jobs must be idempotent and support safe recalculation after edit/delete.,MVP_REQUIRED,RESOLVED_FROM_SOURCE,4,TZ_AI_Tamagotchi_v1.0 (1).docx,Appendix C,,,P0,5/7/9/12/14,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP02,05_DATABASE/DATABASE_SPEC.md; 05_DATABASE/DATABASE_TRACEABILITY.csv,06_API/openapi_final_v1.yaml,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-201,REQT-PRD-AUDIT-002,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=NONE
PRD-AUDIT-003,"Data, audit & integrations",Goal rule_json must be declarative/backend-executable; free-form LLM judgment alone cannot decide goal completion.,MVP_REQUIRED,RESOLVED_FROM_SOURCE,4,TZ_AI_Tamagotchi_v1.0 (1).docx,Appendix C,,,P0,5/7/9/12/14,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP02,05_DATABASE/DATABASE_SPEC.md; 05_DATABASE/DATABASE_TRACEABILITY.csv,06_API/openapi_final_v1.yaml,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-202,REQT-PRD-AUDIT-003,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=NONE
PRD-EXT-001,"Data, audit & integrations","Corporate Personnel integration is required, but protocol/base URL/auth/unique employee key/normalization/sync details are not supplied and must not be invented.",EXTERNAL_DEPENDENCY,EXTERNAL_DEPENDENCY,4,TZ_AI_Tamagotchi_v1.0 (1).docx,§25; §5 Security note,,,P0_EXTERNAL_INTEGRATION,5/7/9/12/14,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP03,05_DATABASE/DATABASE_SPEC.md; 05_DATABASE/DATABASE_TRACEABILITY.csv,06_API/openapi_final_v1.yaml,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-203,REQT-PRD-EXT-001,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=REAL_PROVIDER_CONTRACT_EVIDENCE
PRD-EXT-002,"Data, audit & integrations",LLM and STT are provider dependencies; current source set does not freeze production vendor endpoint/credentials/model.,EXTERNAL_DEPENDENCY,EXTERNAL_DEPENDENCY,4,TZ_AI_Tamagotchi_v1.0 (1).docx,§25; Readiness,,,P0_EXTERNAL_INTEGRATION,5/7/9/12/14,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP03,05_DATABASE/DATABASE_SPEC.md; 05_DATABASE/DATABASE_TRACEABILITY.csv,06_API/openapi_final_v1.yaml,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-204,REQT-PRD-EXT-002,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=REAL_PROVIDER_CONTRACT_EVIDENCE
PRD-NFR-001,"Data, audit & integrations",Application is online-first/online-only for data mutation and must handle network failure explicitly.,MVP_REQUIRED,RESOLVED_FROM_SOURCE,4,TZ_AI_Tamagotchi_v1.0 (1).docx,§3; §27,,,P0,5/7/9/12/14,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP15,05_DATABASE/DATABASE_SPEC.md; 05_DATABASE/DATABASE_TRACEABILITY.csv,06_API/openapi_final_v1.yaml,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-205,REQT-PRD-NFR-001,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=NONE
PRD-NFR-002,"Data, audit & integrations","Role/object authorization, privacy and auditability are backend-enforced invariants.",MVP_REQUIRED,RESOLVED_FROM_SOURCE,4,TZ_AI_Tamagotchi_v1.0 (1).docx,§4; §14; §24; §26,,,P0,5/7/9/12/14,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP15,05_DATABASE/DATABASE_SPEC.md; 05_DATABASE/DATABASE_TRACEABILITY.csv,06_API/openapi_final_v1.yaml,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-206,REQT-PRD-NFR-002,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=NONE
PRD-NFR-003,"Data, audit & integrations",No real production credentials/secrets are defined by the source set.,MVP_REQUIRED,RESOLVED_FROM_SOURCE,4,TZ_AI_Tamagotchi_v1.0 (1).docx,§25–27,,,P0,5/7/9/12/14,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP15,05_DATABASE/DATABASE_SPEC.md; 05_DATABASE/DATABASE_TRACEABILITY.csv,06_API/openapi_final_v1.yaml,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-207,REQT-PRD-NFR-003,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=NONE
VIS-ART-001,Visual & interaction,Visual concept = Modern Airport Companion: near-realistic Pulkovo world + Lyuboznayka emotional focus + strict modern airport-inspired UI + restrained gamification.,CURRENT_VISUAL,RESOLVED_FROM_SOURCE,5,TZ_Design_Lyuboznayka_Pulkovo_v1.0.docx,Design §1,,,P0,10/11,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP14,N/A — no direct persistence contract,N/A — visual/runtime contract; see 10_FRONTEND_CONTRACT and 11_3D_RUNTIME,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-208,REQT-VIS-ART-001,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=NONE
VIS-ART-002,Visual & interaction,Product should feel youthful/alive but not childish; playful emotionally but strict functionally; bright but not acidic/free-to-play.,CURRENT_VISUAL,RESOLVED_FROM_SOURCE,5,TZ_Design_Lyuboznayka_Pulkovo_v1.0.docx,Design §1.4,,,P0,10/11,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP14,N/A — no direct persistence contract,N/A — visual/runtime contract; see 10_FRONTEND_CONTRACT and 11_3D_RUNTIME,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-209,REQT-VIS-ART-002,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=NONE
VIS-ART-003,Visual & interaction,Do not use a domestic cozy-room concept or home décor as the primary environment.,CURRENT_VISUAL,RESOLVED_FROM_SOURCE,5,TZ_Design_Lyuboznayka_Pulkovo_v1.0.docx,Design §1.5,,,P0,10/11,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP14,N/A — no direct persistence contract,N/A — visual/runtime contract; see 10_FRONTEND_CONTRACT and 11_3D_RUNTIME,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-210,REQT-VIS-ART-003,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=NONE
VIS-ART-004,Visual & interaction,Retro digital-toy references are secondary only; no pixel/LCD/plastic-console identity as core UI.,CURRENT_VISUAL,RESOLVED_FROM_SOURCE,5,TZ_Design_Lyuboznayka_Pulkovo_v1.0.docx,Design §1.6,,,P0,10/11,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP14,N/A — no direct persistence contract,N/A — visual/runtime contract; see 10_FRONTEND_CONTRACT and 11_3D_RUNTIME,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-211,REQT-VIS-ART-004,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=NONE
VIS-MASCOT-001,Visual & interaction,Canonical mascot is the exact approved user-supplied JPEG; derivatives must preserve that identity.,CURRENT_VISUAL,RESOLVED_BY_OWNER,1,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/PROJECT_DECISION_OVERRIDE_v2.0.md,Owner override §2,,,P0,10/11,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP14,N/A — no direct persistence contract,N/A — visual/runtime contract; see 10_FRONTEND_CONTRACT and 11_3D_RUNTIME,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-212,REQT-VIS-MASCOT-001,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=NONE
VIS-MASCOT-002,Visual & interaction,"Mascot invariants: compact rounded body, huge glossy dark eyes, tiny beak, cream-white soft fur/feathers, warm beige/light-brown accents, short limbs, gentle curious expression.",CURRENT_VISUAL,RESOLVED_BY_OWNER,1,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/PROJECT_DECISION_OVERRIDE_v2.0.md,Owner override §2,,,P0,10/11,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP14,N/A — no direct persistence contract,N/A — visual/runtime contract; see 10_FRONTEND_CONTRACT and 11_3D_RUNTIME,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-213,REQT-VIS-MASCOT-002,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=NONE
VIS-MASCOT-003,Visual & interaction,Mascot rendering is semi/near-realistic stylized 3D; it must not become a realistic owl or flat cartoon.,CURRENT_VISUAL,RESOLVED_FROM_SOURCE,5,TZ_Design_Lyuboznayka_Pulkovo_v1.0.docx,Design §2,,,P0,10/11,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP14,N/A — no direct persistence contract,N/A — visual/runtime contract; see 10_FRONTEND_CONTRACT and 11_3D_RUNTIME,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-214,REQT-VIS-MASCOT-003,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=NONE
VIS-MASCOT-004,Visual & interaction,Home is mascot-first; functional screens are function-first and must not decorate every control with mascot imagery.,CURRENT_VISUAL,RESOLVED_FROM_SOURCE,5,TZ_Design_Lyuboznayka_Pulkovo_v1.0.docx,Design §2.5–2.6,,,P0,10/11,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP14,N/A — no direct persistence contract,N/A — visual/runtime contract; see 10_FRONTEND_CONTRACT and 11_3D_RUNTIME,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-215,REQT-VIS-MASCOT-004,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=NONE
VIS-MASCOT-005,Visual & interaction,Do not use a persistent first-person mascot speech bubble on Home; ambient copy remains deferrable.,DEFERRED_VISUAL_FREEZE,DEFERRED_NONBLOCKING,2,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/OPEN_DECISIONS_FINAL.md,Design §2.7 / Final audit,,OD-009,P0_BASELINE_DEFERRED_FREEZE,10/11,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP14,N/A — no direct persistence contract,N/A — visual/runtime contract; see 10_FRONTEND_CONTRACT and 11_3D_RUNTIME,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-216,REQT-VIS-MASCOT-005,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=FINAL_FREEZE_TUNING_OR_CURRENT_BASELINE
VIS-WORLD-001,Visual & interaction,Environment source of truth is the approved Pulkovo terminal-interior composition.,CURRENT_VISUAL,RESOLVED_BY_OWNER,1,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/PROJECT_DECISION_OVERRIDE_v2.0.md,Owner override §3,,,P0,10/11,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP14,N/A — no direct persistence contract,N/A — visual/runtime contract; see 10_FRONTEND_CONTRACT and 11_3D_RUNTIME,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-217,REQT-VIS-WORLD-001,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=NONE
VIS-WORLD-002,Visual & interaction,"Pulkovo cues: tall bright terminal, warm faceted/golden ceiling, structural supports, glazing/daylight, reflective floor, airport counters/screens/passenger context and restrained people.",CURRENT_VISUAL,RESOLVED_BY_OWNER,1,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/PROJECT_DECISION_OVERRIDE_v2.0.md,Owner override §3,,,P0,10/11,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP14,N/A — no direct persistence contract,N/A — visual/runtime contract; see 10_FRONTEND_CONTRACT and 11_3D_RUNTIME,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-218,REQT-VIS-WORLD-002,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=NONE
VIS-WORLD-003,Visual & interaction,Lyuboznayka remains foreground emotional focus; environment must not overpower it.,CURRENT_VISUAL,RESOLVED_BY_OWNER,1,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/PROJECT_DECISION_OVERRIDE_v2.0.md,Owner override §3,,,P0,10/11,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP14,N/A — no direct persistence contract,N/A — visual/runtime contract; see 10_FRONTEND_CONTRACT and 11_3D_RUNTIME,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-219,REQT-VIS-WORLD-003,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=NONE
VIS-WORLD-004,Visual & interaction,Day lighting is implementation baseline; morning/evening/night remain derivative states.,DEFERRED_VISUAL_FREEZE,DEFERRED_NONBLOCKING,2,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/OPEN_DECISIONS_FINAL.md,Final audit,,OD-012,P0_BASELINE_DEFERRED_FREEZE,10/11,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP14,N/A — no direct persistence contract,N/A — visual/runtime contract; see 10_FRONTEND_CONTRACT and 11_3D_RUNTIME,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-220,REQT-VIS-WORLD-004,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=FINAL_FREEZE_TUNING_OR_CURRENT_BASELINE
VIS-HOME-001,Visual & interaction,AI-задача UI semantics = completed AI-assisted work case; no future to-do lifecycle.,CURRENT_VISUAL,RESOLVED_BY_OWNER,1,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/PROJECT_DECISION_OVERRIDE_v2.0.md,Owner override §4,,OD-001,P0,10/11,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP12,N/A — no direct persistence contract,06_API/openapi_final_v1.yaml,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-221,REQT-VIS-HOME-001,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=NONE
VIS-HOME-002,Visual & interaction,Mobile bottom navigation = Главная / История / Рейтинг / Профиль.,CURRENT_VISUAL,RESOLVED_BY_OWNER,1,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/PROJECT_DECISION_OVERRIDE_v2.0.md,Owner override §4,,OD-002,P0,10/11,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP12,N/A — no direct persistence contract,06_API/openapi_final_v1.yaml,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-222,REQT-VIS-HOME-002,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=NONE
VIS-HOME-003,Visual & interaction,Home primary CTA = «Добавить AI-задачу».,CURRENT_VISUAL,RESOLVED_BY_OWNER,1,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/PROJECT_DECISION_OVERRIDE_v2.0.md,Owner override §4,,OD-003,P0,10/11,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP12,N/A — no direct persistence contract,06_API/openapi_final_v1.yaml,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-223,REQT-VIS-HOME-003,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=NONE
VIS-HOME-004,Visual & interaction,Annual Score/rank is not persistently displayed on Home; use Rating/Profile contexts.,CURRENT_VISUAL,RESOLVED_BY_OWNER,1,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/PROJECT_DECISION_OVERRIDE_v2.0.md,Owner override §4,,OD-004,P0,10/11,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP12,N/A — no direct persistence contract,06_API/openapi_final_v1.yaml,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-224,REQT-VIS-HOME-004,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=NONE
VIS-HOME-005,Visual & interaction,Evolution XP is not persistently displayed on Home; use Profile/Evolution/result contexts.,CURRENT_VISUAL,RESOLVED_BY_OWNER,1,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/PROJECT_DECISION_OVERRIDE_v2.0.md,Owner override §4,,OD-005,P0,10/11,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP12,N/A — no direct persistence contract,06_API/openapi_final_v1.yaml,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-225,REQT-VIS-HOME-005,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=NONE
VIS-HOME-006,Visual & interaction,Home shows compact Monthly Goals progress only; full detail is elsewhere.,CURRENT_VISUAL,RESOLVED_BY_OWNER,1,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/PROJECT_DECISION_OVERRIDE_v2.0.md,Owner override §4,,OD-006,P0,10/11,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP12,N/A — no direct persistence contract,06_API/openapi_final_v1.yaml,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-226,REQT-VIS-HOME-006,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=NONE
VIS-HOME-007,Visual & interaction,Home health presentation baseline = mascot state + detail-on-demand; no persistent numeric HP bar.,DEFERRED_VISUAL_FREEZE,DEFERRED_NONBLOCKING,2,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/OPEN_DECISIONS_FINAL.md,Final audit,,OD-011,P0_BASELINE_DEFERRED_FREEZE,10/11,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP12,N/A — no direct persistence contract,06_API/openapi_final_v1.yaml,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-227,REQT-VIS-HOME-007,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=FINAL_FREEZE_TUNING_OR_CURRENT_BASELINE
VIS-HOME-008,Visual & interaction,Do not add permanent feed/play/learn/rest-style game-button row on Home.,DEFERRED_VISUAL_FREEZE,DEFERRED_NONBLOCKING,2,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/OPEN_DECISIONS_FINAL.md,Final audit,,OD-010,P0_BASELINE_DEFERRED_FREEZE,10/11,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP12,N/A — no direct persistence contract,06_API/openapi_final_v1.yaml,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-228,REQT-VIS-HOME-008,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=FINAL_FREEZE_TUNING_OR_CURRENT_BASELINE
VIS-DS-001,Visual & interaction,"Functional UI is light, strict, modern, airport-inspired with restrained amber/gold accent.",CURRENT_VISUAL,RESOLVED_FROM_SOURCE,5,TZ_Design_Lyuboznayka_Pulkovo_v1.0.docx,Design §6–7,,,P0,10/11,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP11,N/A — no direct persistence contract,N/A — visual/runtime contract; see 10_FRONTEND_CONTRACT and 11_3D_RUNTIME,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-229,REQT-VIS-DS-001,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=NONE
VIS-DS-002,Visual & interaction,Functional UX/readability takes priority over decorative 3D/gamification.,CURRENT_VISUAL,RESOLVED_FROM_SOURCE,5,TZ_Design_Lyuboznayka_Pulkovo_v1.0.docx,Design §1.2,,,P0,10/11,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP11,N/A — no direct persistence contract,N/A — visual/runtime contract; see 10_FRONTEND_CONTRACT and 11_3D_RUNTIME,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-230,REQT-VIS-DS-002,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=NONE
VIS-DS-003,Visual & interaction,Use current Stage-20 token/component handoff rather than legacy component values.,CURRENT_VISUAL,RESOLVED_FROM_SOURCE,3,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/09_DEVELOPER_HANDOFF/HANDOFF_INDEX_v2.0.md,Current handoff,,,P0,10/11,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP11,N/A — no direct persistence contract,N/A — visual/runtime contract; see 10_FRONTEND_CONTRACT and 11_3D_RUNTIME,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-231,REQT-VIS-DS-003,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=NONE
VIS-DS-004,Visual & interaction,Final runtime font is not frozen; Stage-20 baseline uses Inter + system fallbacks and must remain replaceable.,DEFERRED_VISUAL_FREEZE,DEFERRED_NONBLOCKING,2,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/OPEN_DECISIONS_FINAL.md,Final audit,,OD-017,P0_BASELINE_DEFERRED_FREEZE,10/11,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP11,N/A — no direct persistence contract,N/A — visual/runtime contract; see 10_FRONTEND_CONTRACT and 11_3D_RUNTIME,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-232,REQT-VIS-DS-004,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=FINAL_FREEZE_TUNING_OR_CURRENT_BASELINE
VIS-DS-005,Visual & interaction,Current token palette is implementation baseline; final scene-level color calibration remains a freeze refinement.,DEFERRED_VISUAL_FREEZE,DEFERRED_NONBLOCKING,2,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/OPEN_DECISIONS_FINAL.md,Final audit,,OD-018,P0_BASELINE_DEFERRED_FREEZE,10/11,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP11,N/A — no direct persistence contract,N/A — visual/runtime contract; see 10_FRONTEND_CONTRACT and 11_3D_RUNTIME,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-233,REQT-VIS-DS-005,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=FINAL_FREEZE_TUNING_OR_CURRENT_BASELINE
VIS-MOTION-001,Visual & interaction,Navigation motion is fast/restrained; mascot/feedback motion may be more elastic without impairing function.,CURRENT_VISUAL,RESOLVED_FROM_SOURCE,5,TZ_Design_Lyuboznayka_Pulkovo_v1.0.docx,Design Motion,,,P0,10/11,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP11,N/A — no direct persistence contract,N/A — visual/runtime contract; see 10_FRONTEND_CONTRACT and 11_3D_RUNTIME,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-234,REQT-VIS-MOTION-001,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=NONE
VIS-MOTION-002,Visual & interaction,Reduced Motion behavior is mandatory; large bounce/squash/motion degrades to restrained fade/scale while preserving feedback.,CURRENT_VISUAL,RESOLVED_FROM_SOURCE,3,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/09_DEVELOPER_HANDOFF/HANDOFF_INDEX_v2.0.md,Current motion handoff,,,P0,10/11,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP11,N/A — no direct persistence contract,N/A — visual/runtime contract; see 10_FRONTEND_CONTRACT and 11_3D_RUNTIME,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-235,REQT-VIS-MOTION-002,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=NONE
VIS-MOTION-003,Visual & interaction,Stage-20 motion values are the implementation baseline; final animation tuning remains open.,DEFERRED_VISUAL_FREEZE,DEFERRED_NONBLOCKING,2,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/OPEN_DECISIONS_FINAL.md,Final audit,,OD-027,P0_BASELINE_DEFERRED_FREEZE,10/11,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP11,N/A — no direct persistence contract,N/A — visual/runtime contract; see 10_FRONTEND_CONTRACT and 11_3D_RUNTIME,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-236,REQT-VIS-MOTION-003,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=FINAL_FREEZE_TUNING_OR_CURRENT_BASELINE
VIS-RESP-001,Visual & interaction,Mobile is primary; desktop/admin uses dedicated desktop information architecture rather than stretched mobile layouts.,CURRENT_VISUAL,RESOLVED_FROM_SOURCE,5,TZ_Design_Lyuboznayka_Pulkovo_v1.0.docx,Design + handoff,,,P0,10/11,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP11,N/A — no direct persistence contract,N/A — visual/runtime contract; see 10_FRONTEND_CONTRACT and 11_3D_RUNTIME,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-237,REQT-VIS-RESP-001,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=NONE
